id,complexity,Label
632893,4.0,Shawarma
632156,4.0,Shawarma
603582,4.0,Shawarma
626754,4.0,Shawarma
298481,3.0,Shawarma
631583,4.0,Shawarma
718026,3.0,Shawarma
616713,2.0,Shawarma
602533,3.0,Shawarma
522345,3.0,Shawarma
629758,3.0,Shawarma
631496,4.0,Shawarma
491374,1.0,Shawarma
632051,2.0,Shawarma
409930,3.0,Shawarma
632975,4.0,Shawarma
407221,4.0,Shawarma
204508,2.0,Shawarma
618700,4.0,Shawarma
627792,3.0,Shawarma
712054,3.0,Shawarma
631881,4.0,Shawarma
716188,2.0,Shawarma
628744,3.0,Shawarma
604132,3.0,Shawarma
629807,3.0,Shawarma
741428,3.0,Shawarma
633024,2.0,Shawarma
631221,2.0,Shawarma
601983,3.0,Shawarma
603007,4.0,Shawarma
601217,3.0,Shawarma
629221,3.0,Shawarma
634705,3.0,Shawarma
630070,4.0,Shawarma
630006,3.0,Shawarma
629072,1.0,Shawarma
630044,4.0,Shawarma
626026,4.0,Shawarma
520303,2.0,Shawarma
630972,4.0,Shawarma
630948,4.0,Shawarma
626778,5.0,Shawarma
631181,3.0,Shawarma
633541,3.0,Shawarma
630098,5.0,Shawarma
629959,4.0,Shawarma
633097,4.0,Shawarma
605290,4.0,Shawarma
629869,2.0,Shawarma
632868,3.0,Shawarma
209691,3.0,Shawarma
600915,3.0,Shawarma
525420,5.0,Shawarma
414710,4.0,Shawarma
629985,3.0,Shawarma
523128,3.0,Shawarma
727410,2.0,Shawarma
616457,4.0,Shawarma
206487,2.0,Shawarma
68949,4.0,Shawarma
419835,5.0,Shawarma
745732,4.0,Shawarma
543739,4.0,Shawarma
410380,3.0,Shawarma
385307,2.0,Shawarma
634566,2.0,Shawarma
625818,3.0,Shawarma
631164,4.0,Shawarma
603130,4.0,Shawarma
229211,2.0,Shawarma
626849,4.0,Shawarma
634650,3.0,Shawarma
632125,2.0,Shawarma
626812,3.0,Shawarma
631109,4.0,Shawarma
716766,3.0,Shawarma
494103,2.0,Shawarma
628102,3.0,Shawarma
634683,2.0,Shawarma
517774,1.0,Shawarma
408898,3.0,Shawarma
603189,4.0,Shawarma
606857,3.0,Shawarma
523080,3.0,Shawarma
631014,4.0,Shawarma
503957,4.0,Shawarma
524890,4.0,Shawarma
717411,4.0,Shawarma
525311,2.0,Shawarma
630967,4.0,Shawarma
604969,3.0,Shawarma
524480,5.0,Shawarma
630121,4.0,Shawarma
629615,3.0,Shawarma
634977,4.0,Shawarma
630823,5.0,Shawarma
632228,3.0,Shawarma
504548,2.0,Shawarma
522477,2.0,Shawarma
523461,2.0,Shawarma
312640,3.0,Shawarma
854745,2.0,Shawarma
711854,3.0,Shawarma
739254,4.0,Shawarma
621555,4.0,Shawarma
602482,2.0,Shawarma
630416,4.0,Shawarma
505458,4.0,Shawarma
296589,5.0,Shawarma
604826,4.0,Shawarma
387820,4.0,Shawarma
603612,3.0,Shawarma
712252,2.0,Shawarma
742226,2.0,Shawarma
712771,3.0,Shawarma
746466,2.0,Shawarma
601737,4.0,Shawarma
631902,3.0,Shawarma
312320,5.0,Shawarma
519986,4.0,Shawarma
626771,4.0,Shawarma
407257,4.0,Shawarma
626883,4.0,Shawarma
727339,2.0,Shawarma
631448,2.0,Shawarma
634885,4.0,Shawarma
619932,3.0,Shawarma
601986,4.0,Shawarma
631141,3.0,Shawarma
631069,3.0,Shawarma
634508,3.0,Shawarma
206744,3.0,Shawarma
498213,4.0,Shawarma
627496,2.0,Shawarma
629659,3.0,Shawarma
630190,2.0,Shawarma
401586,1.0,Shawarma
629263,4.0,Shawarma
631678,4.0,Shawarma
411681,3.0,Shawarma
518733,3.0,Shawarma
630378,4.0,Shawarma
631142,4.0,Shawarma
519976,5.0,Shawarma
604991,4.0,Shawarma
522483,5.0,Shawarma
629723,4.0,Shawarma
387522,3.0,Shawarma
613484,4.0,Shawarma
388729,1.0,Shawarma
494373,3.0,Shawarma
630977,5.0,Shawarma
621982,2.0,Shawarma
605537,2.0,Shawarma
607073,3.0,Shawarma
624443,3.0,Shawarma
718089,4.0,Shawarma
622727,4.0,Shawarma
609617,5.0,Shawarma
526064,3.0,Shawarma
609179,4.0,Shawarma
627638,3.0,Shawarma
411117,4.0,Shawarma
634430,4.0,Shawarma
631711,3.0,Shawarma
606010,4.0,Shawarma
631436,4.0,Shawarma
633712,4.0,Shawarma
609556,4.0,Shawarma
520090,5.0,Shawarma
602234,2.0,Shawarma
741592,4.0,Shawarma
628547,4.0,Shawarma
501513,3.0,Shawarma
630929,2.0,Shawarma
617379,3.0,Shawarma
617310,3.0,Shawarma
495424,3.0,Shawarma
622787,4.0,Shawarma
631716,4.0,Shawarma
741658,2.0,Shawarma
620745,4.0,Shawarma
611932,2.0,Shawarma
635602,4.0,Shawarma
619892,4.0,Shawarma
529289,3.0,Shawarma
630738,3.0,Shawarma
524766,5.0,Shawarma
522148,4.0,Shawarma
601547,5.0,Shawarma
631046,3.0,Shawarma
66222,5.0,Shawarma
603182,3.0,Shawarma
632117,3.0,Shawarma
630209,3.0,Shawarma
413395,3.0,Shawarma
386750,3.0,Shawarma
617178,3.0,Shawarma
630128,1.0,Shawarma
628736,4.0,Shawarma
747734,3.0,Sushi
517064,4.0,Sushi
387330,1.0,Sushi
746750,4.0,Sushi
629285,4.0,Sushi
743488,3.0,Sushi
523710,4.0,Sushi
635179,5.0,Sushi
313562,4.0,Sushi
712670,1.0,Sushi
635627,4.0,Sushi
524485,2.0,Sushi
632320,2.0,Sushi
633520,5.0,Sushi
606905,5.0,Sushi
393424,5.0,Sushi
618333,1.0,Sushi
628558,2.0,Sushi
613776,4.0,Sushi
317214,5.0,Sushi
628093,5.0,Sushi
411781,5.0,Sushi
525567,5.0,Sushi
634455,4.0,Sushi
498848,3.0,Sushi
638838,5.0,Sushi
411253,3.0,Sushi
410165,5.0,Sushi
608554,5.0,Sushi
602394,3.0,Sushi
743623,4.0,Sushi
87783,4.0,Sushi
632431,4.0,Sushi
744091,2.0,Sushi
519570,5.0,Sushi
744484,4.0,Sushi
508149,4.0,Sushi
524992,3.0,Sushi
413570,2.0,Sushi
306207,2.0,Sushi
634468,4.0,Sushi
522205,5.0,Sushi
5978,4.0,Sushi
742611,3.0,Sushi
631198,4.0,Sushi
606150,3.0,Sushi
313577,4.0,Sushi
629700,2.0,Sushi
630928,2.0,Sushi
607286,3.0,Sushi
607609,4.0,Sushi
522890,3.0,Sushi
630227,4.0,Sushi
603607,4.0,Sushi
617029,2.0,Sushi
617462,2.0,Sushi
633001,4.0,Sushi
634690,4.0,Sushi
630198,4.0,Sushi
520507,2.0,Sushi
635065,5.0,Sushi
613209,1.0,Sushi
605452,5.0,Sushi
24137,5.0,Sushi
518809,1.0,Sushi
634646,4.0,Sushi
508156,3.0,Sushi
632909,4.0,Sushi
414734,5.0,Sushi
630250,2.0,Sushi
411810,2.0,Sushi
214145,1.0,Sushi
628986,2.0,Sushi
211158,5.0,Sushi
507382,5.0,Sushi
522877,4.0,Sushi
635024,4.0,Sushi
602845,4.0,Sushi
519822,4.0,Sushi
600849,5.0,Sushi
605148,5.0,Sushi
631600,2.0,Sushi
716142,5.0,Sushi
525853,2.0,Sushi
835124,5.0,Sushi
634764,4.0,Sushi
630117,4.0,Sushi
631531,3.0,Sushi
714062,4.0,Sushi
629156,1.0,Sushi
498563,4.0,Sushi
625319,5.0,Sushi
723931,3.0,Sushi
526497,4.0,Sushi
630999,2.0,Sushi
97339,3.0,Sushi
631909,4.0,Sushi
625349,3.0,Sushi
632299,4.0,Sushi
616634,1.0,Sushi
616836,5.0,Sushi
609116,4.0,Sushi
626789,3.0,Sushi
504599,2.0,Sushi
632684,5.0,Sushi
522967,4.0,Sushi
632893,4.0,Sushi
632156,5.0,Sushi
603582,4.0,Sushi
626754,5.0,Sushi
298481,3.0,Sushi
631583,5.0,Sushi
718026,5.0,Sushi
616713,4.0,Sushi
602533,2.0,Sushi
522345,4.0,Sushi
629758,4.0,Sushi
631496,3.0,Sushi
491374,3.0,Sushi
632051,5.0,Sushi
409930,3.0,Sushi
632975,3.0,Sushi
407221,4.0,Sushi
204508,4.0,Sushi
618700,2.0,Sushi
627792,5.0,Sushi
712054,3.0,Sushi
631881,3.0,Sushi
716188,2.0,Sushi
628744,5.0,Sushi
604132,2.0,Sushi
629807,4.0,Sushi
741428,4.0,Sushi
633024,3.0,Sushi
631221,3.0,Sushi
601983,3.0,Sushi
603007,1.0,Sushi
601217,4.0,Sushi
629221,4.0,Sushi
634705,3.0,Sushi
630070,4.0,Sushi
630006,5.0,Sushi
629072,4.0,Sushi
630044,1.0,Sushi
626026,2.0,Sushi
520303,3.0,Sushi
630972,4.0,Sushi
630948,5.0,Sushi
626778,5.0,Sushi
631181,3.0,Sushi
633541,2.0,Sushi
630098,4.0,Sushi
629959,2.0,Sushi
633097,2.0,Sushi
605290,3.0,Sushi
629869,4.0,Sushi
632868,5.0,Sushi
209691,3.0,Sushi
600915,3.0,Sushi
525420,2.0,Sushi
414710,5.0,Sushi
629985,4.0,Sushi
523128,5.0,Sushi
727410,5.0,Sushi
616457,2.0,Sushi
206487,2.0,Sushi
68949,2.0,Sushi
419835,5.0,Sushi
745732,4.0,Sushi
543739,1.0,Sushi
410380,3.0,Sushi
385307,2.0,Sushi
634566,5.0,Sushi
625818,4.0,Sushi
631164,4.0,Sushi
603130,5.0,Sushi
229211,4.0,Sushi
626849,4.0,Sushi
634650,4.0,Sushi
632125,4.0,Sushi
626812,1.0,Sushi
631109,5.0,Sushi
716766,4.0,Sushi
494103,2.0,Sushi
628102,3.0,Sushi
634683,5.0,Sushi
517774,1.0,Sushi
408898,4.0,Sushi
603189,3.0,Sushi
606857,4.0,Sushi
523080,3.0,Sushi
631014,2.0,Sushi
503957,4.0,Sushi
524890,4.0,Sushi
717411,2.0,Sushi
525311,4.0,Sushi
630967,5.0,Sushi
604969,4.0,Sushi
524480,5.0,Sushi
630121,3.0,Sushi
629615,5.0,Sushi
634977,4.0,Sushi
630823,5.0,Sushi
632228,5.0,Sushi
504548,1.0,Sushi
522477,1.0,Sushi
523461,4.0,Sushi
312640,2.0,Sushi
854745,2.0,Sushi
711854,1.0,Sushi
739254,4.0,Sushi
621555,3.0,Sushi
602482,2.0,Sushi
630416,4.0,Sushi
505458,2.0,Sushi
296589,3.0,Sushi
604826,3.0,Sushi
387820,4.0,Sushi
603612,3.0,Sushi
712252,3.0,Sushi
742226,2.0,Sushi
712771,2.0,Sushi
746466,5.0,Sushi
601737,3.0,Sushi
631902,4.0,Sushi
312320,5.0,Sushi
519986,2.0,Sushi
626771,4.0,Sushi
407257,5.0,Sushi
626883,3.0,Sushi
727339,3.0,Sushi
631448,3.0,Sushi
634885,3.0,Sushi
619932,4.0,Sushi
601986,2.0,Sushi
631141,2.0,Sushi
631069,3.0,Sushi
634508,4.0,Sushi
206744,2.0,Sushi
498213,2.0,Sushi
627496,5.0,Sushi
629659,2.0,Sushi
630190,4.0,Sushi
401586,4.0,Sushi
629263,3.0,Sushi
631678,2.0,Sushi
411681,4.0,Sushi
518733,3.0,Sushi
630378,3.0,Sushi
631142,5.0,Sushi
519976,3.0,Sushi
604991,5.0,Sushi
522483,3.0,Sushi
629723,5.0,Sushi
387522,4.0,Sushi
613484,5.0,Sushi
388729,1.0,Sushi
494373,2.0,Sushi
630977,3.0,Sushi
621982,1.0,Sushi
605537,1.0,Sushi
607073,2.0,Sushi
624443,4.0,Sushi
718089,1.0,Sushi
622727,5.0,Sushi
609617,5.0,Sushi
526064,4.0,Sushi
609179,2.0,Sushi
627638,3.0,Sushi
411117,5.0,Sushi
634430,4.0,Sushi
631711,3.0,Sushi
606010,2.0,Sushi
631436,4.0,Sushi
633712,5.0,Sushi
609556,4.0,Sushi
520090,4.0,Sushi
602234,5.0,Sushi
741592,2.0,Sushi
628547,5.0,Sushi
501513,2.0,Sushi
630929,4.0,Sushi
617379,5.0,Sushi
617310,3.0,Sushi
495424,2.0,Sushi
622787,5.0,Sushi
631716,5.0,Sushi
741658,3.0,Sushi
620745,5.0,Sushi
611932,2.0,Sushi
635602,4.0,Sushi
619892,5.0,Sushi
529289,4.0,Sushi
630738,3.0,Sushi
524766,2.0,Sushi
522148,1.0,Sushi
601547,3.0,Sushi
631046,2.0,Sushi
66222,5.0,Sushi
603182,4.0,Sushi
632117,2.0,Sushi
630209,4.0,Sushi
413395,2.0,Sushi
386750,3.0,Sushi
617178,2.0,Sushi
630128,1.0,Sushi
628736,4.0,Sushi
