id,price,Label
632893,10.0,Shawarma
632156,12.0,Shawarma
603582,10.0,Shawarma
626754,12.0,Shawarma
298481,10.0,Shawarma
631583,12.0,Shawarma
718026,8.0,Shawarma
616713,8.0,Shawarma
602533,14.0,Shawarma
522345,10.0,Shawarma
629758,10.0,Shawarma
631496,10.0,Shawarma
491374,10.5,Shawarma
632051,10.0,Shawarma
409930,15.0,Shawarma
632975,12.0,Shawarma
407221,10.0,Shawarma
204508,10.0,Shawarma
618700,10.0,Shawarma
627792,8.0,Shawarma
712054,16.0,Shawarma
631881,10.0,Shawarma
716188,11.0,Shawarma
628744,12.5,Shawarma
604132,13.0,Shawarma
629807,10.0,Shawarma
741428,8.0,Shawarma
633024,10.0,Shawarma
631221,10.0,Shawarma
601983,10.0,Shawarma
603007,15.0,Shawarma
601217,10.0,Shawarma
629221,13.0,Shawarma
634705,8.0,Shawarma
630070,16.0,Shawarma
630006,20.0,Shawarma
629072,13.5,Shawarma
630044,13.0,Shawarma
626026,10.0,Shawarma
520303,15.0,Shawarma
630972,10.0,Shawarma
630948,10.0,Shawarma
626778,12.0,Shawarma
631181,12.0,Shawarma
633541,12.0,Shawarma
630098,10.0,Shawarma
629959,15.0,Shawarma
633097,7.0,Shawarma
605290,8.0,Shawarma
629869,15.0,Shawarma
632868,15.0,Shawarma
209691,10.0,Shawarma
600915,10.0,Shawarma
525420,10.0,Shawarma
414710,10.0,Shawarma
629985,7.0,Shawarma
523128,10.0,Shawarma
727410,20.0,Shawarma
616457,10.0,Shawarma
206487,10.0,Shawarma
68949,11.5,Shawarma
419835,12.0,Shawarma
745732,10.0,Shawarma
543739,10.0,Shawarma
410380,11.0,Shawarma
385307,10.0,Shawarma
634566,15.0,Shawarma
625818,10.0,Shawarma
631164,7.5,Shawarma
603130,13.0,Shawarma
229211,6.0,Shawarma
626849,10.0,Shawarma
634650,13.0,Shawarma
632125,2.5,Shawarma
626812,15.0,Shawarma
631109,10.5,Shawarma
716766,8.0,Shawarma
494103,15.0,Shawarma
628102,12.0,Shawarma
634683,10.0,Shawarma
517774,10.0,Shawarma
408898,7.0,Shawarma
603189,10.0,Shawarma
606857,6.0,Shawarma
523080,9.0,Shawarma
631014,10.0,Shawarma
503957,10.0,Shawarma
524890,12.0,Shawarma
717411,7.0,Shawarma
525311,12.0,Shawarma
630967,10.0,Shawarma
604969,8.0,Shawarma
524480,15.0,Shawarma
630121,20.0,Shawarma
629615,12.0,Shawarma
634977,10.0,Shawarma
630823,14.0,Shawarma
632228,6.5,Shawarma
504548,15.0,Shawarma
522477,15.0,Shawarma
523461,8.0,Shawarma
312640,10.0,Shawarma
854745,7.0,Shawarma
711854,10.0,Shawarma
739254,8.0,Shawarma
621555,12.0,Shawarma
602482,8.0,Shawarma
630416,5.0,Shawarma
505458,10.0,Shawarma
296589,9.0,Shawarma
604826,11.0,Shawarma
387820,20.0,Shawarma
603612,12.0,Shawarma
712252,10.0,Shawarma
742226,10.0,Shawarma
712771,20.0,Shawarma
746466,18.0,Shawarma
601737,12.0,Shawarma
631902,8.0,Shawarma
312320,12.5,Shawarma
519986,11.0,Shawarma
626771,11.5,Shawarma
407257,10.0,Shawarma
626883,5.0,Shawarma
727339,10.0,Shawarma
631448,6.5,Shawarma
634885,11.0,Shawarma
619932,11.0,Shawarma
601986,12.36,Shawarma
631141,12.0,Shawarma
631069,12.0,Shawarma
634508,9.0,Shawarma
206744,10.0,Shawarma
498213,9.0,Shawarma
627496,13.0,Shawarma
629659,10.0,Shawarma
630190,8.0,Shawarma
401586,12.5,Shawarma
629263,15.0,Shawarma
631678,15.0,Shawarma
411681,12.0,Shawarma
518733,9.0,Shawarma
630378,10.0,Shawarma
631142,12.0,Shawarma
519976,10.0,Shawarma
604991,12.0,Shawarma
522483,8.0,Shawarma
629723,13.0,Shawarma
387522,15.0,Shawarma
613484,8.0,Shawarma
388729,17.5,Shawarma
494373,12.0,Shawarma
630977,15.0,Shawarma
621982,12.0,Shawarma
605537,6.0,Shawarma
607073,10.0,Shawarma
624443,7.0,Shawarma
718089,12.5,Shawarma
622727,8.5,Shawarma
609617,6.0,Shawarma
526064,8.0,Shawarma
609179,12.0,Shawarma
627638,6.0,Shawarma
411117,9.0,Shawarma
634430,8.0,Shawarma
631711,3.0,Shawarma
606010,8.0,Shawarma
631436,12.0,Shawarma
633712,10.0,Shawarma
609556,10.0,Shawarma
520090,9.0,Shawarma
602234,15.0,Shawarma
741592,9.99,Shawarma
628547,15.0,Shawarma
501513,10.0,Shawarma
630929,9.0,Shawarma
617379,9.0,Shawarma
617310,13.99,Shawarma
495424,10.0,Shawarma
622787,8.0,Shawarma
631716,13.0,Shawarma
741658,10.0,Shawarma
620745,13.5,Shawarma
611932,10.0,Shawarma
635602,11.0,Shawarma
619892,12.0,Shawarma
529289,15.0,Shawarma
630738,10.0,Shawarma
524766,15.0,Shawarma
522148,9.0,Shawarma
601547,10.0,Shawarma
631046,12.0,Shawarma
66222,10.0,Shawarma
603182,15.0,Shawarma
632117,11.0,Shawarma
630209,10.0,Shawarma
413395,20.0,Shawarma
386750,17.5,Shawarma
617178,10.0,Shawarma
630128,10.0,Shawarma
628736,10.0,Shawarma
747734,16.0,Sushi
517064,1.5,Sushi
387330,13.0,Sushi
746750,20.0,Sushi
629285,11.0,Sushi
743488,10.0,Sushi
523710,12.0,Sushi
635179,13.0,Sushi
313562,25.0,Sushi
712670,1.0,Sushi
635627,15.0,Sushi
524485,40.0,Sushi
632320,9.0,Sushi
633520,20.0,Sushi
606905,20.99,Sushi
393424,10.0,Sushi
618333,12.0,Sushi
628558,25.0,Sushi
613776,10.0,Sushi
317214,20.0,Sushi
628093,30.0,Sushi
411781,11.0,Sushi
525567,10.0,Sushi
634455,8.0,Sushi
498848,12.0,Sushi
638838,25.0,Sushi
411253,8.0,Sushi
410165,25.0,Sushi
608554,20.0,Sushi
602394,10.0,Sushi
743623,14.0,Sushi
87783,40.0,Sushi
632431,10.99,Sushi
744091,2.0,Sushi
519570,20.0,Sushi
744484,10.0,Sushi
508149,24.0,Sushi
524992,12.0,Sushi
413570,5.0,Sushi
306207,6.0,Sushi
634468,20.0,Sushi
522205,15.0,Sushi
5978,12.0,Sushi
742611,10.0,Sushi
631198,12.0,Sushi
606150,10.0,Sushi
313577,10.0,Sushi
629700,15.0,Sushi
630928,13.0,Sushi
607286,15.0,Sushi
607609,14.0,Sushi
522890,12.5,Sushi
630227,30.0,Sushi
603607,10.0,Sushi
617029,10.0,Sushi
617462,20.0,Sushi
633001,10.0,Sushi
634690,18.0,Sushi
630198,15.0,Sushi
520507,4.5,Sushi
635065,10.0,Sushi
613209,17.5,Sushi
605452,25.0,Sushi
24137,25.0,Sushi
518809,6.0,Sushi
634646,10.0,Sushi
508156,10.0,Sushi
632909,20.0,Sushi
414734,35.0,Sushi
630250,19.0,Sushi
411810,30.0,Sushi
214145,10.0,Sushi
628986,12.79,Sushi
211158,8.0,Sushi
507382,12.0,Sushi
522877,20.0,Sushi
635024,10.0,Sushi
602845,25.0,Sushi
519822,15.0,Sushi
600849,5.0,Sushi
605148,15.0,Sushi
631600,10.0,Sushi
716142,10.0,Sushi
525853,12.5,Sushi
835124,10.0,Sushi
634764,15.0,Sushi
630117,1.0,Sushi
631531,17.5,Sushi
714062,15.0,Sushi
629156,15.0,Sushi
498563,6.5,Sushi
625319,5.0,Sushi
723931,20.0,Sushi
526497,8.0,Sushi
630999,8.0,Sushi
97339,3.0,Sushi
631909,5.0,Sushi
625349,14.0,Sushi
632299,20.0,Sushi
616634,7.0,Sushi
616836,10.0,Sushi
609116,10.0,Sushi
626789,14.0,Sushi
504599,11.5,Sushi
632684,12.0,Sushi
522967,35.0,Sushi
632893,20.0,Sushi
632156,20.0,Sushi
603582,20.0,Sushi
626754,15.0,Sushi
298481,24.5,Sushi
631583,8.0,Sushi
718026,20.0,Sushi
616713,25.0,Sushi
602533,10.0,Sushi
522345,16.0,Sushi
629758,17.0,Sushi
631496,10.0,Sushi
491374,17.5,Sushi
632051,20.0,Sushi
409930,15.0,Sushi
632975,15.0,Sushi
407221,15.0,Sushi
204508,10.0,Sushi
618700,5.0,Sushi
627792,15.0,Sushi
712054,20.0,Sushi
631881,15.0,Sushi
716188,15.0,Sushi
628744,9.0,Sushi
604132,12.0,Sushi
629807,20.0,Sushi
741428,13.0,Sushi
633024,12.0,Sushi
631221,12.0,Sushi
601983,13.0,Sushi
603007,5.0,Sushi
601217,7.0,Sushi
629221,17.0,Sushi
634705,12.0,Sushi
630070,15.0,Sushi
630006,15.0,Sushi
629072,20.0,Sushi
630044,7.0,Sushi
626026,8.0,Sushi
520303,40.0,Sushi
630972,22.0,Sushi
630948,12.0,Sushi
626778,15.0,Sushi
631181,17.0,Sushi
633541,20.0,Sushi
630098,10.0,Sushi
629959,10.0,Sushi
633097,6.0,Sushi
605290,10.0,Sushi
629869,20.0,Sushi
632868,6.0,Sushi
209691,15.0,Sushi
600915,20.0,Sushi
525420,8.0,Sushi
414710,12.0,Sushi
629985,10.0,Sushi
523128,20.0,Sushi
727410,50.0,Sushi
616457,20.0,Sushi
206487,13.0,Sushi
68949,9.5,Sushi
419835,14.0,Sushi
745732,27.5,Sushi
543739,10.0,Sushi
410380,15.0,Sushi
385307,15.0,Sushi
634566,20.0,Sushi
625818,15.0,Sushi
631164,7.5,Sushi
603130,12.0,Sushi
229211,16.0,Sushi
626849,6.0,Sushi
634650,15.0,Sushi
632125,10.0,Sushi
626812,20.0,Sushi
631109,14.0,Sushi
716766,10.0,Sushi
494103,9.0,Sushi
628102,10.0,Sushi
634683,13.0,Sushi
517774,12.0,Sushi
408898,10.0,Sushi
603189,10.0,Sushi
606857,10.0,Sushi
523080,9.99,Sushi
631014,12.0,Sushi
503957,18.0,Sushi
524890,25.0,Sushi
717411,8.0,Sushi
525311,10.0,Sushi
630967,25.0,Sushi
604969,15.0,Sushi
524480,15.0,Sushi
630121,15.0,Sushi
629615,13.0,Sushi
634977,7.0,Sushi
630823,14.0,Sushi
632228,13.5,Sushi
504548,10.0,Sushi
522477,15.0,Sushi
523461,6.0,Sushi
312640,16.0,Sushi
854745,12.0,Sushi
711854,10.0,Sushi
739254,10.0,Sushi
621555,13.0,Sushi
602482,15.0,Sushi
630416,9.0,Sushi
505458,3.0,Sushi
296589,10.0,Sushi
604826,15.0,Sushi
387820,25.0,Sushi
603612,25.0,Sushi
712252,7.0,Sushi
742226,20.0,Sushi
712771,20.0,Sushi
746466,13.0,Sushi
601737,15.0,Sushi
631902,20.0,Sushi
312320,9.0,Sushi
519986,18.0,Sushi
626771,15.0,Sushi
407257,25.0,Sushi
626883,15.0,Sushi
727339,3.0,Sushi
631448,5.0,Sushi
634885,8.0,Sushi
619932,20.0,Sushi
601986,11.02,Sushi
631141,10.0,Sushi
631069,12.0,Sushi
634508,8.0,Sushi
206744,7.0,Sushi
498213,13.0,Sushi
627496,8.0,Sushi
629659,1.0,Sushi
630190,30.0,Sushi
401586,10.0,Sushi
629263,10.0,Sushi
631678,4.0,Sushi
411681,20.0,Sushi
518733,3.0,Sushi
630378,10.0,Sushi
631142,17.0,Sushi
519976,20.0,Sushi
604991,25.0,Sushi
522483,17.5,Sushi
629723,20.0,Sushi
387522,30.0,Sushi
613484,6.0,Sushi
388729,17.5,Sushi
494373,6.0,Sushi
630977,25.0,Sushi
621982,25.0,Sushi
605537,0.5,Sushi
607073,15.0,Sushi
624443,10.0,Sushi
718089,16.0,Sushi
622727,11.0,Sushi
609617,12.0,Sushi
526064,1.0,Sushi
609179,20.0,Sushi
627638,14.0,Sushi
411117,7.5,Sushi
634430,2.0,Sushi
631711,1.0,Sushi
606010,1.5,Sushi
631436,4.5,Sushi
633712,10.0,Sushi
609556,14.0,Sushi
520090,12.0,Sushi
602234,16.0,Sushi
741592,1.49,Sushi
628547,20.0,Sushi
501513,10.0,Sushi
630929,5.0,Sushi
617379,10.0,Sushi
617310,10.99,Sushi
495424,15.0,Sushi
622787,13.0,Sushi
631716,40.0,Sushi
741658,20.0,Sushi
620745,10.0,Sushi
611932,12.0,Sushi
635602,32.5,Sushi
619892,15.0,Sushi
529289,25.0,Sushi
630738,13.0,Sushi
524766,10.0,Sushi
522148,10.0,Sushi
601547,20.0,Sushi
631046,30.0,Sushi
66222,20.0,Sushi
603182,10.0,Sushi
632117,1.0,Sushi
630209,11.0,Sushi
413395,5.0,Sushi
386750,13.5,Sushi
617178,10.0,Sushi
630128,1.0,Sushi
628736,100.0,Sushi
